Age,Branch,Study_Hours_per_Day,Sleep_Hours,Screen_Time_Hours,Gym_Hours_per_Week,Diet_Type,Attendance_Percentage,Stress_Level_1_to_10,Residence,Internal_Marks,CGPA
17,ECE,5.441611580731553,4.914403505803961,6.867984000082748,7.648024785744262,Non-Veg,85.02696370203135,7.465789674009011,Day Scholar,67.28693707674198,7.418598079679693
21,Mechanical,2.5292473440186405,7.0028579751757105,1.582561535020495,13.702813558251078,Veg,76.56969713933006,1.8811732973229285,Hosteller,64.14532411696915,7.290461151429139
25,IT,3.805294922990939,5.449704320638401,6.55299743289003,1.5624371202382716,Non-Veg,93.8270197987284,4.2887237161293745,Day Scholar,76.774598193628,7.474194278167964
20,IT,2.5899353663307814,6.856058175096985,1.9785922726192082,11.310171460736246,Veg,74.26403865392625,4.093111709109646,Day Scholar,50.560326309504475,6.6439662444049565
20,Civil,5.021317557389013,7.606994957472553,6.134757388388124,13.863742657003051,Non-Veg,85.22186912314629,3.132619522852388,Day Scholar,75.59505386976647,9.070480393355723
19,Mechanical,4.851518730500048,7.751855489585828,4.009650356435491,7.858900145763605,Veg,85.600615090688,3.2265222394228084,Day Scholar,77.51408467124911,8.701632486305522
19,CSE,1.4214538602062583,7.025955392070232,7.79301065784014,9.551936618067241,Veg,69.1029041049483,2.3529072661689447,Day Scholar,42.262131704867336,5.782008030337081
23,Civil,6.421407192129935,6.021763206959973,4.923242228621088,10.193144974121287,Non-Veg,91.82092272269736,6.750149216724625,Day Scholar,77.67981133501348,7.235098958813036
22,Civil,3.80826739858347,7.525774969443963,9.838732174123173,0.0,Non-Veg,81.71060665627165,2.08981809486965,Day Scholar,75.73350566963391,7.80304459249514
25,CSE,2.832453521103176,5.594861910591761,3.384744847113405,6.551327002352266,Non-Veg,65.97600767281692,5.1399424142523955,Hosteller,65.20848869499784,6.683959682188202
25,Civil,4.844603048598555,5.995412155121762,4.863918445307436,0.0,Non-Veg,82.30364477655392,6.543095875032867,Day Scholar,61.011280658780215,7.391142017180961
23,ECE,4.648852934422924,6.146084671974921,6.724954811393976,9.782594269937759,Non-Veg,78.23748572366854,4.4575981461580305,Day Scholar,69.71011795360774,7.746144939735787
17,Electrical,4.317306615597467,5.3995566171704015,6.597301976833526,2.0746394822092182,Non-Veg,84.25033228844057,5.502282343479261,Hosteller,76.21441062098407,7.479403458401891
17,Civil,5.401118264910319,6.8423084754740255,3.411907855553628,0.4052834001654481,Veg,87.74910899168027,6.701528813096717,Hosteller,72.87171834720047,8.450748643095972
17,Electrical,4.901113210404747,4.742540995674904,4.791701679316692,11.711727208862895,Veg,81.75637542372516,6.158140013041914,Hosteller,67.49771300793545,7.356058090059554
24,IT,1.2047277341194926,7.327597996113366,6.524987758497053,1.9597371190346542,Veg,66.64853770855586,1.2956315393393791,Hosteller,56.737422109449014,5.822900894218597
17,IT,3.6218190449528334,6.750043337607775,7.623366695778717,1.7280244715370494,Non-Veg,82.25976461010937,2.0177939782629637,Day Scholar,71.62009735685866,8.3908408585112
23,Mechanical,4.183650406439229,7.378994154426887,4.18291561722352,0.4446146750628475,Veg,71.84510909913787,2.0378662109649954,Day Scholar,65.96439375630135,7.940412341738985
20,Mechanical,3.262434586446738,5.4803221570052925,10.94198925525252,5.9987883534554465,Non-Veg,75.75957943142025,5.35677341435157,Hosteller,61.32919244197892,6.988751149967359
17,IT,4.037499873093807,6.547889628558621,3.8398052864109893,2.6943367058299224,Non-Veg,89.09052330361109,4.196448573834122,Hosteller,67.65134689713076,7.8200176288397305
25,Mechanical,3.5639886865027863,6.191110256848985,5.53956775029693,2.197901432711998,Non-Veg,73.01515538974135,4.458050652319107,Day Scholar,58.479884926930986,6.85475501369207
18,Civil,4.516874684677915,5.9228416932097785,6.132180911639147,7.715063798644525,Veg,77.17919626908704,5.020364189620769,Hosteller,63.244686946088486,7.006892092984378
20,Electrical,4.775159872061942,4.96559292677595,2.46773958204292,6.2468255912816275,Veg,94.5392197202809,4.360807234241904,Hosteller,60.83884145083406,7.2471089386727074
17,Mechanical,2.5905681380012515,6.04282463862387,4.239147581756547,1.6382247365094789,Veg,62.51398500401724,2.727082902679336,Hosteller,57.26333574806413,6.398229453647466
19,IT,3.9625930661519035,8.667194149276304,6.013650964659977,14.1937553911704,Veg,87.17312795930279,1.0318845232243246,Hosteller,86.1434428017189,8.824389223970293
25,CSE,3.5121265885797177,7.554010362617803,3.902117272004069,4.54966622866831,Veg,79.24032410730106,1.3617626564623442,Hosteller,70.931066862243,7.0660789046541215
17,IT,6.547385163273397,8.544598739370787,7.554503330770044,8.503661636085377,Veg,90.41041012446766,5.273724261310592,Hosteller,77.5525516877522,9.124829887510735
24,IT,4.619184816180573,6.813203850999826,4.125930603203176,12.63475338750189,Veg,81.17654480196,3.8985319419600732,Day Scholar,74.48281751075166,8.074844558966477
23,Civil,4.4114982828578935,7.39681239712605,3.971109174003555,12.594544554423864,Non-Veg,75.76364701234353,3.849523355805212,Day Scholar,71.38058641010173,8.01197655163529
17,Civil,1.626549225865109,6.890226937733127,2.3177959126801926,9.643585836826137,Veg,62.73809960177503,1.1537094797119065,Hosteller,53.07597963527442,6.548223394488987
19,ECE,5.819602646504027,6.979004111600702,3.3942474543068415,14.785109102453005,Veg,94.9972830369669,6.3625436773416855,Day Scholar,69.78432970012479,7.347663186703865
18,CSE,2.885785591199108,9.051951549429168,5.8689279896293245,11.529586385465176,Veg,70.00443882828789,1.1321010443000965,Hosteller,81.25325657024035,9.127009971079628
21,Civil,3.703085456156277,5.750432741096942,6.153549408817475,2.3658928130896673,Non-Veg,75.96810413931377,4.951440647373923,Day Scholar,53.07610087777334,7.134128833408024
19,ECE,4.25720885021845,8.934220409147704,5.7378690407959905,0.38014753320303657,Veg,85.73566340338354,2.3535429955712655,Day Scholar,77.07429210464453,8.031062359387542
23,IT,5.511938142054789,7.1096748312441465,3.40183456935404,12.942452300105517,Veg,85.80698320926844,6.07208809443688,Day Scholar,71.71181694660486,7.442568002520904
19,Civil,4.4500057177848555,7.003378494500945,3.698511268899465,8.21401373740848,Non-Veg,80.18319419061082,4.91368385686374,Day Scholar,71.83396163588972,7.38939620928229
19,IT,4.850270062609321,6.858295673699968,1.3069316858265188,0.6661787412260676,Veg,80.17921941591372,5.77474063162777,Day Scholar,71.11066749428554,7.350921023714824
20,Civil,5.137682909576759,4.876109168430462,4.31534300262236,20.734034333583274,Veg,87.3865101982722,7.288480822352039,Hosteller,67.9278406115922,7.437372179183076
22,IT,3.165739713379526,6.472506653209244,7.760928740082277,6.9138726315721675,Non-Veg,74.57916622979837,4.425077441407371,Day Scholar,55.376743878781156,6.73696795975732
19,Electrical,4.451788079243102,5.9488311642571485,7.231580845880395,9.06997325803583,Veg,75.69055103553993,4.312982074354508,Day Scholar,61.964347941891596,6.724117135578066
17,IT,7.173379376338079,4.321901915891275,5.0983849369267045,2.2318266196374927,Non-Veg,86.60162722224595,9.090084534882275,Hosteller,66.79847816803255,7.222515012885574
18,Mechanical,3.1671826740229436,4.104171657740217,5.986044905401337,15.711325295085263,Non-Veg,83.64365263847786,7.6189942597956435,Day Scholar,53.785388118701746,5.299701910140193
17,CSE,4.581833500585372,5.524089956370849,4.860324372271278,3.0497990967597053,Non-Veg,80.67882002089293,7.368501503868032,Hosteller,61.08692666059459,6.366521521811983
25,CSE,5.509788217062675,5.875592542770074,2.975142380635048,7.936805851531739,Veg,85.17996396999179,5.551271133964127,Hosteller,58.807549023699465,6.96454916108575
22,Electrical,3.9232126905041067,7.701430949099445,2.77442448521977,13.4754602430095,Non-Veg,75.01694179136398,3.5363699926394925,Day Scholar,66.87534272173953,7.3839518716755075
21,Mechanical,4.363454008551699,5.800417161959122,5.6287200231640515,9.423884898878862,Veg,88.59127894844471,4.567208105437887,Hosteller,63.702813207144104,7.372630567797243
18,Electrical,6.510825998140535,5.402059011423283,5.420570187552176,8.82960895832624,Veg,91.33692040737103,9.588940804618252,Hosteller,60.44274140646055,6.81459404264134
25,ECE,1.6445516874282278,6.382585979607279,5.794364617686837,8.505263084458269,Non-Veg,71.21208309309871,2.989320125808517,Hosteller,56.189247913809844,6.816273775739808
17,ECE,1.6670558815612337,5.8710951158129605,6.529098303817856,0.09131925271526652,Veg,70.74259066371286,3.3760115501658863,Hosteller,40.369785116159115,4.435185907326321
23,Civil,4.480886291420209,6.929441776071929,3.861829083206999,10.940756561533865,Veg,87.72366264011085,3.6979128305402,Hosteller,80.15562785302077,7.841778489904618
18,Civil,4.810091399010063,6.746100362617758,4.234224592401188,14.601642661392583,Non-Veg,77.59808744625752,5.963328449982563,Hosteller,67.79465073224443,7.474398677581466
22,ECE,6.019892121799405,6.3443930852532,5.227705659020062,20.99226590429661,Veg,91.2508911502243,8.390289921735091,Hosteller,63.548270473372824,7.207000604538684
24,Mechanical,4.664675158212199,5.344412550281991,3.8216022618080827,6.5575418953179305,Non-Veg,87.00630131269959,4.776102481317252,Hosteller,63.75262292983679,7.530884713386336
22,Electrical,3.9532522824610163,7.700942868914194,2.667205302157575,13.157959826120289,Non-Veg,75.99551988607764,3.7908987407960346,Day Scholar,67.40246357335448,7.3835370862642895
24,Electrical,2.8951624833450245,9.551839964736915,3.9076802845288676,0.0,Veg,80.17470020569968,2.278740244966073,Hosteller,69.42691247275665,7.659537509505915
17,Civil,4.1704877837957355,4.73495321184266,4.191548540338575,6.0539454822965455,Veg,76.86164613937558,6.229285023951282,Day Scholar,65.160435916586,6.849611066421563
24,Electrical,3.506367635169746,7.642510154899889,9.691570082693742,13.401982104132841,Non-Veg,74.99967552835732,1.9597562455808468,Hosteller,85.64140888793962,8.872828589398193
24,ECE,7.984358813121642,6.746276753276774,7.025971824093431,1.8663335348467627,Veg,98.3874555270646,6.339845589617684,Day Scholar,85.08240399293395,9.37744405989023
25,ECE,3.9570596837217744,3.7207722928533227,2.4902075368688386,5.976981793148556,Non-Veg,85.0192156232209,6.749987508883926,Hosteller,64.3666589054307,6.952789701585229
25,ECE,4.74848066879155,6.58410102476687,3.146253796208048,3.207349829526681,Veg,81.44004001358459,4.08148556338674,Day Scholar,80.19239701191455,8.344780983240328
18,Mechanical,5.58133307912688,7.7963564893272235,6.372635377036037,5.1739903468526816,Non-Veg,95.00311722379567,4.481060366628101,Hosteller,70.11401323919648,8.36738459367826
24,CSE,4.8400001779051,6.6487269950209935,2.9071403212995963,8.015463527747203,Veg,74.05115012338891,5.32041245050942,Day Scholar,72.01285570735467,7.705680185791468
21,Electrical,3.447853073161011,4.439815249473679,3.3236052344310925,6.4623306529521,Veg,65.70907926945662,5.199386059967972,Hosteller,59.35786605663347,6.722660356425838
20,CSE,4.220871814914594,6.055961508214088,3.2610915941989935,6.5409963005049505,Non-Veg,75.13116522098467,5.03576657738072,Hosteller,69.83761146951457,6.773314831390865
23,Civil,4.789208344281394,8.10688465992373,5.959444419352744,11.845587706836998,Non-Veg,92.47266335353424,4.278164275097222,Day Scholar,70.94779380774435,8.065906488068498
25,IT,3.1422196044906783,7.200854165485468,1.1707746753060198,8.127973733963708,Veg,76.95599832154923,2.289689108877442,Day Scholar,54.99625545265385,7.265552343549917
19,Electrical,6.235359267327258,6.082152612469723,5.9673187271824295,11.617087708809631,Non-Veg,90.85908505387457,6.709069566321845,Day Scholar,77.18878622609111,7.9906847818013285
20,CSE,5.9931537486419595,6.820605864198012,2.8459266006711412,14.726052878226529,Non-Veg,85.2241334278752,6.529449014528687,Day Scholar,79.33821834890294,8.786172196523841
18,CSE,5.085212941719174,6.573436699313858,9.494849906854176,11.701150694868348,Veg,92.65961721946634,5.356148684222296,Hosteller,76.33798516048263,8.213159489189591
21,Electrical,2.61221332497515,6.373741565742184,5.571671534684936,5.585426176840644,Veg,70.23908455732244,3.8869304936763425,Day Scholar,59.60819003947337,6.5214712306055835
19,IT,3.0936084867374425,8.162578843282427,3.987841124936025,11.848853272743732,Non-Veg,84.0661935958765,3.07663757595167,Day Scholar,70.68481504208319,7.037409153073419
25,IT,4.882513005768639,8.471005557393065,6.207714520686285,12.242851647687063,Veg,86.55814762173114,3.1293212402561825,Day Scholar,87.97005821551173,8.642873340612706
22,ECE,6.250550827472447,9.085533307802203,7.761551213387343,4.176738914615097,Veg,88.446077310535,4.402543055827524,Day Scholar,69.84178662859631,8.707876348185815
17,CSE,0.8313735572137481,8.950050651582648,5.936766309416958,4.428981522652948,Veg,59.5709977176319,1.0622523706273566,Day Scholar,54.68959972912751,6.093638536428279
22,IT,3.1139832246682633,7.076251964491909,10.276501802973536,6.600399868228816,Veg,78.9763812230826,3.571837903310417,Hosteller,72.4849021697717,7.553877497237603
17,Mechanical,3.784997299254228,6.216573679087516,5.171314778238256,10.696127869700597,Veg,78.0241626689971,4.489240129022685,Hosteller,71.82857318743385,7.145017608530441
24,Mechanical,7.429434101331856,6.754211995511847,5.037370051766648,2.984755192321702,Veg,88.94441204766568,7.0150979538580795,Hosteller,83.86900531927222,8.441225471680957
25,CSE,1.6963056022343785,5.297568414250401,5.529674170741991,10.41365865461529,Non-Veg,65.77049239881131,2.8052196940091894,Hosteller,62.45513588686317,6.304109448861042
25,IT,4.331631512740315,7.454761224819232,5.124743393551043,6.770679041427497,Non-Veg,83.42822605471562,4.889427686362482,Day Scholar,64.63355341557252,7.081927251561424
19,ECE,5.817227645169518,5.929547725432395,1.4860321890901722,20.65362554089765,Non-Veg,84.2162338554775,5.780662918980117,Hosteller,68.4487161723864,7.803318192854445
25,CSE,3.9113904660397445,6.611537739498843,4.854948873634269,10.898289340293763,Non-Veg,84.34910200410086,3.8149094418132456,Hosteller,60.57119527128828,6.814354447882787
19,IT,5.303887852188456,8.36854388202557,8.191604352972846,7.9121857597295095,Veg,86.18842939702336,3.018108788876084,Day Scholar,69.14646518037458,8.584777119041574
17,Electrical,4.576462396797955,5.568377411518635,7.344414722874217,3.3476914144753236,Veg,85.39260992428471,6.167706374517731,Hosteller,66.89780073827562,7.300355811335079
23,IT,4.665509763870966,5.541515131022332,5.240087956857375,9.858016981687385,Non-Veg,82.42113913976468,4.830483492847408,Hosteller,60.26157729905931,6.816418088001854
22,Mechanical,3.4575429227732144,7.565564115734386,3.3088011980519263,0.6518592128494131,Veg,80.1477525418023,3.9838532988677193,Hosteller,61.986421134664326,7.086621544741707
19,Civil,3.699949169286271,4.762377995071332,2.516148800092874,15.35812234941493,Non-Veg,71.93718485289995,5.951167589229634,Day Scholar,54.968955564750694,6.237356243623463
18,ECE,5.900302562755531,6.1234387508591395,3.4805719896798024,6.55541830011723,Veg,86.18718822643288,7.564020374929035,Day Scholar,65.93389814806112,7.957266432248571
21,Civil,4.293364635451298,5.430678386196361,3.8336079631711666,2.6335704563067637,Non-Veg,81.78516496815863,6.418630729390855,Day Scholar,47.958770044306156,5.871444616929172
20,Civil,5.063293765974413,5.556940142341975,6.362707722063771,5.1549437741566635,Veg,89.93243062419748,6.409947331795067,Day Scholar,75.761908047083,7.374064589517035
21,Mechanical,2.057569503005722,5.811440269568684,5.259391479914043,13.09046725839224,Veg,68.44041003517727,2.1764904900245354,Day Scholar,63.97231734953394,7.3913552263286455
20,Electrical,4.8562817376240455,5.0110450433321185,2.51555172404094,5.624151459210633,Veg,94.05269819425173,4.35602961152106,Hosteller,61.44641561570747,7.1976015561337725
20,Civil,4.689072655399509,6.450465977070467,2.229746479398759,1.3640387745036766,Veg,90.7928843236687,6.613302039111343,Day Scholar,65.93282894668113,6.494352810954523
24,Electrical,4.068672105863773,8.595504085641657,1.6987027951524305,4.849443982674997,Veg,82.29713920404498,3.466207118008566,Day Scholar,70.60904505041705,7.244583213341719
18,Electrical,1.8152560065896426,5.789128622134631,4.089985121287165,2.0499385969584925,Veg,77.98182943620817,1.0,Hosteller,60.27563710344366,6.890973525804156
24,Civil,4.630622599571326,7.429061665913883,6.599305249442296,2.2417262836672314,Non-Veg,85.65532676738982,5.320216958390659,Hosteller,73.43489502598261,7.512428895184083
21,Civil,5.11227972229499,7.793589663125705,2.3717270520791898,11.352780110163861,Non-Veg,83.32839810371631,3.00792471457678,Day Scholar,67.00609176738455,8.025097688943955
19,IT,3.9042946301235246,5.3900168590298,5.576062687455976,7.280628695148153,Veg,70.2813331390207,4.447138832123949,Day Scholar,65.52277548967817,7.135139669052298
20,IT,4.323548879380542,7.322672728445879,5.181326837999268,12.138842968883134,Veg,83.72473939630781,2.424065522937484,Hosteller,77.80359240234442,8.38984858594987
